system:index,date,ndti_mean,.geo
2431,2020-08-28,-0.13268596022475931,"{""type"":""MultiPoint"",""coordinates"":[]}"
2432,2020-08-29,-0.12757585302145458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2433,2020-08-30,-0.13556005934623958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2434,2020-08-31,-0.1267815390572789,"{""type"":""MultiPoint"",""coordinates"":[]}"
2435,2020-09-01,-0.1167938830028959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2436,2020-09-02,-0.13056266722661528,"{""type"":""MultiPoint"",""coordinates"":[]}"
2437,2020-09-03,-0.13470715044098788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2438,2020-09-04,-0.11176398931511823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2439,2020-09-05,-0.1312940157186625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2440,2020-09-06,-0.11642205205980245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2441,2020-09-07,-0.12745331450678973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2442,2020-09-08,-0.12792071863882806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2443,2020-09-09,-0.13053941636222127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2444,2020-09-10,-0.11461265658742818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2445,2020-09-11,-0.10708754219665546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2446,2020-09-12,-0.132255658875765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2447,2020-09-13,-0.13047567284725764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2448,2020-09-14,-0.13037256593424576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2449,2020-09-15,-0.14154037738148523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2450,2020-09-16,-0.12875107922657275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2451,2020-09-17,-0.1431222881111579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2452,2020-09-18,-0.14269837401868193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2453,2020-09-19,-0.13869811892663586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2454,2020-09-20,-0.13626253727261062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2455,2020-09-21,-0.1307937563090776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2456,2020-09-22,-0.13869952763865734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2457,2020-09-23,-0.12202891095409511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2458,2020-09-24,-0.12381612192731963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2459,2020-09-25,-0.12358445815343624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2460,2020-09-26,-0.131083366123856,"{""type"":""MultiPoint"",""coordinates"":[]}"
2461,2020-09-27,-0.13988974975265484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2462,2020-09-28,-0.1387560411936752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2463,2020-09-29,-0.14118976704077363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2464,2020-09-30,-0.13225536130650034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2465,2020-10-01,-0.13849930427774157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2466,2020-10-02,-0.12651637068929142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2467,2020-10-03,-0.14418563796960052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2468,2020-10-04,-0.1334898929655933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2469,2020-10-05,-0.14355276182530646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2470,2020-10-06,-0.14317889492008237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2471,2020-10-07,-0.13583765680155677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2472,2020-10-08,-0.13995888843849183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2473,2020-10-09,-0.13015485670898647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2474,2020-10-10,-0.14247607582149885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2475,2020-10-11,-0.14010092564900864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2476,2020-10-12,-0.14420926251702934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2477,2020-10-13,-0.10916896424806596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2478,2020-10-14,-0.13917102437061987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2479,2020-10-15,-0.13208608689159607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2480,2020-10-16,-0.11178564811892384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2481,2020-10-17,-0.14161910499383673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2482,2020-10-18,-0.12970535885642678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2483,2020-10-19,-0.1470850223904758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2484,2020-10-20,-0.14776806721980662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2485,2020-10-21,-0.13659700293614646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2486,2020-10-22,-0.13896520691069283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487,2020-10-23,-0.134629189203114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2488,2020-10-24,-0.07463985927589395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2489,2020-10-25,-0.008276382607843202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2490,2020-10-26,-0.14343914188038667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2491,2020-10-27,-0.1402555334864307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2492,2020-10-28,-0.09971029761259348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2493,2020-10-29,-0.12188699020220496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2494,2020-10-30,-0.0530886429033206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2495,2020-10-31,-0.016726423904129768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2496,2020-11-01,-0.10045908470324855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2497,2020-11-02,-0.09632385126858731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2498,2020-11-03,-0.08653144845906569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2499,2020-11-04,-0.0024662814630452257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2500,2020-11-05,-0.048555598652062104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2501,2020-11-06,-0.0806737704765529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2502,2020-11-07,-0.0957924369278883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2503,2020-11-08,-0.07458013377955372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2504,2020-11-09,-0.04066654649327532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2505,2020-11-10,-0.11782664269261571,"{""type"":""MultiPoint"",""coordinates"":[]}"
2506,2020-11-11,-0.05657855128689711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2507,2020-11-12,-0.14160577396313023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2508,2020-11-13,-0.12517773599334003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2509,2020-11-14,-0.05175991333655206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2510,2020-11-15,-0.0022317031983038727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2511,2020-11-16,-0.09977681395399671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2512,2020-11-17,-0.08834717307651012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2513,2020-11-18,-0.1151709505689255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2514,2020-11-19,-0.0843132858955379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2515,2020-11-20,-0.022204030685280464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2516,2020-11-21,-0.06832032084716419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2517,2020-11-22,-0.07629093852780401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2518,2020-11-23,-0.08980373859321833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2519,2020-11-24,-0.09395677686060237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2520,2020-11-25,-0.09195238079141874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2521,2020-11-26,-0.0016270148895317518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2522,2020-11-27,-0.05803892498280048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2523,2020-11-28,-0.035469544687584606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2524,2020-11-29,-0.09577945582936971,"{""type"":""MultiPoint"",""coordinates"":[]}"
2525,2020-11-30,-0.05159463868306387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2526,2020-12-01,-0.0653351075932384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2527,2020-12-02,-0.08519109034101713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2528,2020-12-03,-0.06915090180663686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2529,2020-12-04,-0.08311219552574323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2530,2020-12-05,-0.0032151524073424755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2531,2020-12-06,-0.07006550917352196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2532,2020-12-07,-0.035265240363328794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2533,2020-12-08,-0.09494108415255481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2534,2020-12-09,-0.02839218287135095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2535,2020-12-10,-0.07303842310829214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2536,2020-12-11,-0.09182225028062999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2537,2020-12-12,-0.06883995968116371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2538,2020-12-13,-0.009282002048619328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2539,2020-12-14,-0.01201937038572128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2540,2020-12-15,-0.019861478308232778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2541,2020-12-16,0.0033819615162668857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2542,2020-12-17,-0.010835618473888566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2543,2020-12-18,-0.04206285203269075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2544,2020-12-19,-0.06195205103515072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2545,2020-12-20,-0.06813461141801128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2546,2020-12-21,-0.06951065489735307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2547,2020-12-22,-0.07371040624177144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2548,2020-12-23,-0.0430446616317628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2549,2020-12-24,-0.053012694010534614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2550,2020-12-25,-0.06977411770694919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2551,2020-12-26,-0.0566320532801444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2552,2020-12-27,-0.07439922740893472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2553,2020-12-28,-0.036503872516172625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2554,2020-12-29,-0.04403898200397132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2555,2020-12-30,-0.050418841061592216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2556,2020-12-31,-0.08579838915665738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2557,2021-01-01,-0.0696109814385954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2558,2021-01-02,-0.020192382569726847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2559,2021-01-03,-0.07199963537816967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2560,2021-01-04,-0.07098365106890217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2561,2021-01-05,-0.05924220170958445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2562,2021-01-06,-0.06570224115100938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2563,2021-01-07,-0.0886012157512605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2564,2021-01-08,-0.07593930193569834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2565,2021-01-09,-0.08142327767259176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2566,2021-01-10,-0.05566588241118972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2567,2021-01-11,-0.08211674646587883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2568,2021-01-12,-0.08320709620731834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2569,2021-01-13,-0.021640243753300963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2570,2021-01-14,-0.004157836129025009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2571,2021-01-15,-0.031126605981287764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2572,2021-01-16,-0.018941306876698896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2573,2021-01-17,-2.2633273582038947E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2574,2021-01-18,-0.033450333563184304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2575,2021-01-19,-0.002079794225830673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2576,2021-01-20,-0.00902402231696316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2577,2021-01-21,-0.012079431414692718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2578,2021-01-22,-0.03524821131182352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2579,2021-01-23,-0.0445849213721335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2580,2021-01-24,-0.05065258666847947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2581,2021-01-25,-0.05621411145932354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2582,2021-01-26,-0.011145124959861587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2583,2021-01-27,-0.009577230214316463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2584,2021-01-28,-0.0210378974192603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2585,2021-01-29,-0.0011274258879708813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2586,2021-01-30,0.0036247893825038188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2587,2021-01-31,-0.009621996657691603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2588,2021-02-01,-0.021454239798778873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2589,2021-02-02,-0.07642584405830645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2590,2021-02-03,-0.056432497884077476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2591,2021-02-04,-0.02280065922246419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2592,2021-02-05,-0.01631037680786238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2593,2021-02-06,-0.05441575647294405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2594,2021-02-07,-0.052601287331384396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2595,2021-02-08,-0.06522787577953383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2596,2021-02-09,-0.05557693617441936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2597,2021-02-10,-0.06692430275556963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2598,2021-02-11,-0.06102520254146615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2599,2021-02-12,-0.05839281158419537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2600,2021-02-13,-0.06707369163743249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2601,2021-02-14,-0.05275487239244047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2602,2021-02-15,-0.06083723247637601,"{""type"":""MultiPoint"",""coordinates"":[]}"
2603,2021-02-16,-0.05272750641982671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2604,2021-02-17,1.2484443490703724E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2605,2021-02-18,0.0021977652950083324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2606,2021-02-19,0.005967949647607806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2607,2021-02-20,0.0010366896005724084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2608,2021-02-21,0.0033610051804370076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2609,2021-02-22,-0.01564234290003694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2610,2021-02-23,-0.02740589554829141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2611,2021-02-24,-0.038915507045234506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2612,2021-02-25,-0.038369589550807784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2613,2021-02-26,-0.0458623853004981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2614,2021-02-27,-0.02106520013118084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2615,2021-02-28,-0.043863105881269314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2616,2021-03-01,-0.005433055199216226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2617,2021-03-02,-0.017902393363678056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2618,2021-03-03,-0.04100165757366478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2619,2021-03-04,-0.017441845386439985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2620,2021-03-05,-0.05272122786426409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2621,2021-03-06,-0.02630852244287698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2622,2021-03-07,-0.041871993847764986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2623,2021-03-08,-0.047803649640371475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2624,2021-03-09,-0.05530202845492594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2625,2021-03-10,-0.007255026013967421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2626,2021-03-11,-0.04372013697227944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2627,2021-03-12,-0.029312009205258623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2628,2021-03-13,-0.04495274079072177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2629,2021-03-14,-0.04922957049620647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2630,2021-03-15,-0.027306100557015905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2631,2021-03-16,-0.03463569539586021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2632,2021-03-17,-0.057620774163062445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2633,2021-03-18,-0.02828247838806095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2634,2021-03-19,-0.051218845076450914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2635,2021-03-20,-0.059673458949240046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2636,2021-03-21,-0.03800595204963202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2637,2021-03-22,-7.009428510721546E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2638,2021-03-23,-0.0072623504389489795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2639,2021-03-24,-0.02370409091965823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2640,2021-03-25,-0.010268789249338071,"{""type"":""MultiPoint"",""coordinates"":[]}"
2641,2021-03-26,-0.014187549234646456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2642,2021-03-27,-0.001161150717088182,"{""type"":""MultiPoint"",""coordinates"":[]}"
2643,2021-03-28,-0.020308878902180135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2644,2021-03-29,-0.037295634288225875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2645,2021-03-30,-0.03999576565914583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2646,2021-03-31,-0.02051945075459043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2647,2021-04-01,-0.01766249093278653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2648,2021-04-02,-9.562542654010274E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2649,2021-04-03,-0.02641647857202608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2650,2021-04-04,-0.04416335990670041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2651,2021-04-05,-0.0028979750495174883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2652,2021-04-06,-0.039270279203120935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2653,2021-04-07,-0.04955111855355029,"{""type"":""MultiPoint"",""coordinates"":[]}"
2654,2021-04-08,-0.039071339289683295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2655,2021-04-09,-0.040088022905883695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2656,2021-04-10,-0.006101363566871693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2657,2021-04-11,-0.00726849396165433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2658,2021-04-12,-0.013248040884326392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2659,2021-04-13,-0.030797127369173647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2660,2021-04-14,-0.04165934324553141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2661,2021-04-15,-0.0473340990201889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2662,2021-04-16,-0.021287321997191154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2663,2021-04-17,-0.04120642174826318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2664,2021-04-18,-0.01863550492887062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2665,2021-04-19,-0.014798954079975942,"{""type"":""MultiPoint"",""coordinates"":[]}"
2666,2021-04-20,-0.04998295268165898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2667,2021-04-21,-0.04856833746218614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2668,2021-04-22,-0.03399434383280544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2669,2021-04-23,-0.02864750647548131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2670,2021-04-24,-0.0385398507716925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2671,2021-04-25,-0.0459422627197862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2672,2021-04-26,-0.04356891446446848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2673,2021-04-27,-0.06146007903400846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2674,2021-04-28,-0.04360399604807962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2675,2021-04-29,-0.06591323450868118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2676,2021-04-30,-0.05333981344308827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2677,2021-05-01,-0.059027388187591845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2678,2021-05-02,-0.06484230294272084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2679,2021-05-03,-0.061831059212084934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2680,2021-05-04,-0.07303051386203394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2681,2021-05-05,-0.049573017281554436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2682,2021-05-06,-0.042732662198977193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2683,2021-05-07,-0.052094321182450005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2684,2021-05-08,-0.08349720656012778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2685,2021-05-09,-0.019287441001126754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2686,2021-05-10,-0.07759542788556281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2687,2021-05-11,-0.08386903155428979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2688,2021-05-12,-0.07545016693491952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2689,2021-05-13,-0.08880758785182113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2690,2021-05-14,-0.07613427550215923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2691,2021-05-15,-0.08937059127375668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2692,2021-05-16,-0.08492125653429108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2693,2021-05-17,-0.07235928823012179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2694,2021-05-18,-0.08052176577725943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2695,2021-05-19,-0.08382462686829129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2696,2021-05-20,-0.10587476035903404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2697,2021-05-21,-0.0863202119140075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2698,2021-05-22,-0.09972748692015469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2699,2021-05-23,-0.09698111038403996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2700,2021-05-24,-0.09494477712347794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701,2021-05-25,-0.1099334945102609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2702,2021-05-26,-0.09356204392444349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2703,2021-05-27,-0.11295020299446946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2704,2021-05-28,-0.10550594764498396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2705,2021-05-29,-0.11576435504328912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2706,2021-05-30,-0.0976312679288368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707,2021-05-31,-0.1042359781551193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2708,2021-06-01,-0.11706707660513328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2709,2021-06-02,-0.10327254538826942,"{""type"":""MultiPoint"",""coordinates"":[]}"
2710,2021-06-03,-0.12562559641875726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2711,2021-06-04,-0.09940442124630544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2712,2021-06-05,-0.12332089987316908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2713,2021-06-06,-0.09745441779067475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2714,2021-06-07,-0.12364964609157103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2715,2021-06-08,-0.11554520436062402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2716,2021-06-09,-0.1153597940057798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2717,2021-06-10,-0.1241471696638664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2718,2021-06-11,-0.10449479107324584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2719,2021-06-12,-0.12608034361101655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2720,2021-06-13,-0.1117144876304204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2721,2021-06-14,-0.12225050406235353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2722,2021-06-15,-0.0995813643884409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2723,2021-06-16,-0.09990323310629737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2724,2021-06-17,-0.10810599165664415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2725,2021-06-18,-0.10867468013270273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2726,2021-06-19,-0.1277917064922055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727,2021-06-20,-0.10130625071869659,"{""type"":""MultiPoint"",""coordinates"":[]}"
