system:index,date,sur_refl_b02_mean,.geo
2063,2019-08-26,2449.346327611692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2064,2019-08-27,3363.084772503557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2065,2019-08-28,2723.282206292933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2066,2019-08-29,3380.4015051980386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2067,2019-08-30,2926.1161713596894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2068,2019-08-31,2371.6763168661864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2069,2019-09-01,3256.5151543770307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2070,2019-09-02,2344.2243273288314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2071,2019-09-03,3467.5643006870546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2072,2019-09-04,2483.0889113711914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2073,2019-09-05,3508.5768999156167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2074,2019-09-06,3056.296022156006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2075,2019-09-07,2913.748631449764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2076,2019-09-08,3206.2436775774195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2077,2019-09-09,2751.8370571881287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2078,2019-09-10,3288.517140565777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2079,2019-09-11,2632.758857869951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2080,2019-09-12,3483.621831550331,"{""type"":""MultiPoint"",""coordinates"":[]}"
2081,2019-09-13,2581.625058553473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2082,2019-09-14,3696.2708467341786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2083,2019-09-15,3394.8454010918176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2084,2019-09-16,3481.553055801993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2085,2019-09-17,3096.689081677464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2086,2019-09-18,2299.5753602436102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2087,2019-09-19,3183.6940359942414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2088,2019-09-20,2401.9946962163854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2089,2019-09-21,3366.1276536185815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2090,2019-09-22,2589.5185611705165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2091,2019-09-23,2367.5093757150407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2092,2019-09-24,2904.0245214127935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2093,2019-09-25,2270.836004669708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2094,2019-09-26,3118.7410074987283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2095,2019-09-27,2342.4681192785542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2096,2019-09-28,3290.255422648744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2097,2019-09-29,2667.5651726288415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2098,2019-09-30,3383.7607850800364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2099,2019-10-01,2687.9212429638433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100,2019-10-02,3417.492157161677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101,2019-10-03,3125.5495389938287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102,2019-10-04,2293.2344535330853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103,2019-10-05,3170.8678987424996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104,2019-10-06,2415.5869606769243,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105,2019-10-07,3575.728500104105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106,2019-10-08,2563.086816004305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107,2019-10-09,2392.470770479648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108,2019-10-10,2776.547142426925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109,2019-10-11,3113.858925233136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110,2019-10-12,3005.1236135908484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2111,2019-10-13,2315.6029947232114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2112,2019-10-14,3224.355264337717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2113,2019-10-15,3500.2562188504908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2114,2019-10-16,3293.4048660735925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2115,2019-10-17,2751.9043426400203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2116,2019-10-18,3032.1137297580754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2117,2019-10-19,2758.7307841858665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2118,2019-10-20,2983.756463223905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2119,2019-10-21,3102.4833529788325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2120,2019-10-22,2587.2003585168304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2121,2019-10-23,7008.3600108561595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2122,2019-10-24,4152.970817643739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2123,2019-10-25,3618.9873197965594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2124,2019-10-26,3339.061342311598,"{""type"":""MultiPoint"",""coordinates"":[]}"
2125,2019-10-27,3393.5096568973267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2126,2019-10-28,4637.935937319605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2127,2019-10-29,2876.060111598847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2128,2019-10-30,2887.487795054623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2129,2019-10-31,2191.9101673455275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2130,2019-11-01,3243.275451643553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2131,2019-11-02,5256.617470312808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2132,2019-11-03,3359.9046052358945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2133,2019-11-04,2529.596858444121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2134,2019-11-05,2061.2615746258266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2135,2019-11-06,2789.761442281499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2136,2019-11-07,2187.4734622443366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2137,2019-11-08,2994.8182355127096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2138,2019-11-09,2751.46922517012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2139,2019-11-10,2280.399020018822,"{""type"":""MultiPoint"",""coordinates"":[]}"
2140,2019-11-11,2492.6815137779304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2141,2019-11-12,2072.029876026111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2142,2019-11-13,2956.955510320136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2143,2019-11-14,2989.4039859818245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2144,2019-11-15,3328.16329846539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2145,2019-11-16,6005.94545025962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2146,2019-11-17,3079.1079481939905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2147,2019-11-18,2268.7149173293906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2148,2019-11-19,2024.2170644368314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2149,2019-11-20,2537.5321942314085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2150,2019-11-21,2122.7478538344394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2151,2019-11-22,3591.3712699610924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2152,2019-11-23,2236.204973096167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2153,2019-11-24,3048.690395577998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2154,2019-11-25,3248.3137696686317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2155,2019-11-26,2363.9901991835513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2156,2019-11-27,5150.458762652259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2157,2019-11-28,4591.315150212119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2158,2019-11-29,3065.8941645696223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2159,2019-11-30,2335.380156819089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2160,2019-12-01,2922.7829742001013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2161,2019-12-02,4354.413689345185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2162,2019-12-03,3272.3578977059046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2163,2019-12-04,2394.5532335051894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2164,2019-12-05,7759.630858142209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2165,2019-12-06,2840.783830724996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2166,2019-12-07,2087.3230077898374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2167,2019-12-08,6588.792052697682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2168,2019-12-09,8631.795952959286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2169,2019-12-10,3817.0285462185043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2170,2019-12-11,2469.4920041328446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2171,2019-12-12,5469.6584358579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2172,2019-12-13,7709.143995345354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2173,2019-12-14,4536.597181948165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2174,2019-12-15,5347.631853268808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2175,2019-12-16,1990.091401824932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2176,2019-12-17,2801.155495600767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2177,2019-12-18,1966.6599278296612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2178,2019-12-19,3141.14841464177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2179,2019-12-20,2146.3653043914405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2180,2019-12-21,1902.327973455586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2181,2019-12-22,2432.8496673993004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2182,2019-12-23,2004.419079530507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2183,2019-12-24,2897.0968161223564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2184,2019-12-25,7676.136664010142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2185,2019-12-26,8555.041071510868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2186,2019-12-27,6889.235632640045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2187,2019-12-28,6431.145017598066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2188,2019-12-29,6977.809235337389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2189,2019-12-30,7055.812537816431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2190,2019-12-31,7272.9982676258605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2191,2020-01-01,4307.4270246295055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2192,2020-01-02,7524.547622740498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2193,2020-01-03,4703.185430146692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2194,2020-01-04,7974.278356398469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2195,2020-01-05,5723.4074446744435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2196,2020-01-06,2615.745279616251,"{""type"":""MultiPoint"",""coordinates"":[]}"
2197,2020-01-07,3439.3540717932806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2198,2020-01-08,8242.884308998606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2199,2020-01-09,6224.0056254039055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2200,2020-01-10,4446.699075552008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2201,2020-01-11,4092.3610496099054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2202,2020-01-12,3811.3516109773313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2203,2020-01-13,3920.8006021997794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2204,2020-01-14,3106.2280070796382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2205,2020-01-15,4324.977809581191,"{""type"":""MultiPoint"",""coordinates"":[]}"
2206,2020-01-16,7497.5856455626235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2207,2020-01-17,5084.5133430228525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2208,2020-01-18,7037.506239634618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2209,2020-01-19,7282.0373522851005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2210,2020-01-20,7762.075519358366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2211,2020-01-21,4263.865949892537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2212,2020-01-22,3571.9728293016287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2213,2020-01-23,4158.649141462325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2214,2020-01-24,4992.143327490332,"{""type"":""MultiPoint"",""coordinates"":[]}"
2215,2020-01-25,3725.154682965294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2216,2020-01-26,2669.695448481267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2217,2020-01-27,4313.423739207886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2218,2020-01-28,2706.3523648573105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2219,2020-01-29,5057.438335556581,"{""type"":""MultiPoint"",""coordinates"":[]}"
2220,2020-01-30,5770.26243726143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2221,2020-01-31,5711.415258013312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2222,2020-02-01,7059.562334544209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2223,2020-02-02,2367.1693441985126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2224,2020-02-03,3937.532596800668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2225,2020-02-04,3006.922499053725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2226,2020-02-05,3691.303492763726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2227,2020-02-06,2471.4956488956263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2228,2020-02-07,8347.658564204621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2229,2020-02-08,7141.17156005708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2230,2020-02-09,6157.591739394372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2231,2020-02-10,7786.57348716018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2232,2020-02-11,5655.203790468653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2233,2020-02-12,8705.67282025183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2234,2020-02-13,5625.13343211239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2235,2020-02-14,5525.968984300255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2236,2020-02-15,3391.6001106967105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2237,2020-02-16,5262.1970916104665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2238,2020-02-17,4286.888611424618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2239,2020-02-18,5046.704960788947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2240,2020-02-19,5857.809255476043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2241,2020-02-20,5068.782332258247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2242,2020-02-21,4719.014766779446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2243,2020-02-22,6926.16592818348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2244,2020-02-23,5578.057461276837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2245,2020-02-24,3347.5057798687867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2246,2020-02-25,3517.124013946839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2247,2020-02-26,3976.821691314753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2248,2020-02-27,2570.237638842386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2249,2020-02-28,3711.0390935054766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2250,2020-02-29,5156.933530975178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2251,2020-03-01,5716.899415482427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2252,2020-03-02,3735.0836106418633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2253,2020-03-03,2254.557475718984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2254,2020-03-04,3082.633761766894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2255,2020-03-05,2379.0949654471506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2256,2020-03-06,4742.21021973912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2257,2020-03-07,2600.4783881460835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2258,2020-03-08,3459.2415438728476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2259,2020-03-09,2721.938513006593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2260,2020-03-10,3802.65324906553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2261,2020-03-11,2957.719303597248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2262,2020-03-12,5662.2829030369385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2263,2020-03-13,7693.456939128299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2264,2020-03-14,6595.67759302263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2265,2020-03-15,3410.5446807185253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2266,2020-03-16,2666.798746406772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2267,2020-03-17,4121.353334992713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2268,2020-03-18,7735.490022753373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2269,2020-03-19,6124.101931655743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2270,2020-03-20,7661.9581345664965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2271,2020-03-21,5627.487646867171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2272,2020-03-22,3690.1174037142123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2273,2020-03-23,3185.333027191909,"{""type"":""MultiPoint"",""coordinates"":[]}"
2274,2020-03-24,3563.7643171263926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2275,2020-03-25,2975.966898980083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2276,2020-03-26,2609.5203125631792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2277,2020-03-27,3358.977585324092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2278,2020-03-28,4641.400854422415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2279,2020-03-29,5371.121974133302,"{""type"":""MultiPoint"",""coordinates"":[]}"
2280,2020-03-30,4579.417825769654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2281,2020-03-31,6101.149806487806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2282,2020-04-01,6148.945726763894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2283,2020-04-02,3255.107537091818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2284,2020-04-03,4998.1252081683315,"{""type"":""MultiPoint"",""coordinates"":[]}"
2285,2020-04-04,2557.8605217096874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2286,2020-04-05,3832.8997822431506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2287,2020-04-06,4642.081128813128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2288,2020-04-07,3943.91611914192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2289,2020-04-08,3670.6338663782535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2290,2020-04-09,4281.604537772227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2291,2020-04-10,7104.881552156424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2292,2020-04-11,4812.750749421747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2293,2020-04-12,3501.1745008603343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2294,2020-04-13,2571.242643861973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2295,2020-04-14,3416.181568281325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2296,2020-04-15,2802.0325586231793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2297,2020-04-16,3555.828043173597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2298,2020-04-17,3750.0622138359454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2299,2020-04-18,2684.2203116589794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2300,2020-04-19,3536.2190140998955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2301,2020-04-20,2673.7383450004904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2302,2020-04-21,4073.090848941869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2303,2020-04-22,2691.84856669872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2304,2020-04-23,3639.646707192203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2305,2020-04-24,7402.418658425247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2306,2020-04-25,6759.3029778748905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2307,2020-04-26,4148.69099283095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2308,2020-04-27,3293.4932690812766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2309,2020-04-28,3434.1473068823366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2310,2020-04-29,3740.9770102398575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2311,2020-04-30,3793.5573781403164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2312,2020-05-01,2887.638966323282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2313,2020-05-02,4032.090596832319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2314,2020-05-03,3090.278563992869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2315,2020-05-04,2889.541257692326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2316,2020-05-05,7561.749512043773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2317,2020-05-06,5785.924988753959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2318,2020-05-07,3455.814194297722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2319,2020-05-08,2628.1772312423504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2320,2020-05-09,8264.346598699132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2321,2020-05-10,2862.0010864608553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2322,2020-05-11,3464.8391139975124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2323,2020-05-12,3084.817678968944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2324,2020-05-13,2633.605905882926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2325,2020-05-14,3469.857359202272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2326,2020-05-15,2668.7465879490214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2327,2020-05-16,3440.525280389786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2328,2020-05-17,2729.2433338197584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2329,2020-05-18,3457.9414517947544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2330,2020-05-19,2916.7065654615662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2331,2020-05-20,2662.536871675637,"{""type"":""MultiPoint"",""coordinates"":[]}"
2332,2020-05-21,3398.824508879125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2333,2020-05-22,2661.6716222899313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2334,2020-05-23,4582.566926966641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2335,2020-05-24,3573.151185775465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2336,2020-05-25,3924.072456864196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2337,2020-05-26,2801.144530081482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2338,2020-05-27,3374.9379031713147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2339,2020-05-28,3319.5953008273673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2340,2020-05-29,2898.188526381273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2341,2020-05-30,3579.7430067323903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2342,2020-05-31,2526.697305800613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2343,2020-06-01,3394.795392855227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2344,2020-06-02,3726.6485191369975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2345,2020-06-03,4866.267128956917,"{""type"":""MultiPoint"",""coordinates"":[]}"
2346,2020-06-04,2977.5322032208214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2347,2020-06-05,2817.4422695969192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2348,2020-06-06,3420.4539131055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2349,2020-06-07,2558.958534466368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2350,2020-06-08,3331.902897044076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2351,2020-06-09,2579.812591870485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2352,2020-06-10,3399.492197222934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2353,2020-06-11,3052.020622504178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2354,2020-06-12,3420.966914678064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2355,2020-06-13,3181.7488576263145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2356,2020-06-14,2511.946475526337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2357,2020-06-15,3635.221200592619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2358,2020-06-16,2501.5756533563676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2359,2020-06-17,3398.7652796011826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2360,2020-06-18,2685.095791403008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2361,2020-06-19,4474.580321544178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2362,2020-06-20,3402.9252714432537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2363,2020-06-21,2680.842438833742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2364,2020-06-22,3979.40158874803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2365,2020-06-23,2500.396974508731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2366,2020-06-24,3661.9316656903957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2367,2020-06-25,2658.649326902689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2368,2020-06-26,3398.0179658503926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2369,2020-06-27,2783.9363471580887,"{""type"":""MultiPoint"",""coordinates"":[]}"
